
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              586.288E-03        586.288E-03        119.603E-03  
              588.692E-03        588.692E-03        120.411E-03  
              591.094E-03        591.094E-03        121.224E-03  
              593.496E-03        593.496E-03        122.041E-03  
              595.897E-03        595.897E-03        122.861E-03  
              598.296E-03        598.296E-03        123.686E-03  
              600.695E-03        600.695E-03        124.515E-03  
              603.092E-03        603.092E-03        125.348E-03  
              605.489E-03        605.489E-03        126.185E-03  
              607.884E-03        607.884E-03        127.026E-03  
              610.278E-03        610.278E-03        127.871E-03  
              612.671E-03        612.671E-03        128.72E-03   
              615.063E-03        615.063E-03        129.574E-03  
              617.453E-03        617.453E-03        130.432E-03  
              619.842E-03        619.842E-03        131.294E-03  
              622.23E-03         622.23E-03         132.16E-03   
              624.617E-03        624.617E-03        133.031E-03  
              627.003E-03        627.003E-03        133.906E-03  
              629.387E-03        629.387E-03        134.785E-03  
              631.769E-03        631.769E-03        135.669E-03  
              634.151E-03        634.151E-03        136.557E-03  
              636.531E-03        636.531E-03        137.45E-03   
              638.91E-03         638.91E-03         138.347E-03  
              641.287E-03        641.287E-03        139.248E-03  
              643.663E-03        643.663E-03        140.154E-03  
              646.037E-03        646.037E-03        141.064E-03  
              648.41E-03         648.41E-03         141.979E-03  
              650.781E-03        650.781E-03        142.898E-03  
              653.151E-03        653.151E-03        143.822E-03  
              655.519E-03        655.519E-03        144.751E-03  
              657.886E-03        657.886E-03        145.684E-03  
              660.251E-03        660.251E-03        146.621E-03  
              662.615E-03        662.615E-03        147.563E-03  
              664.977E-03        664.977E-03        148.51E-03   
              667.337E-03        667.337E-03        149.462E-03  
              669.696E-03        669.696E-03        150.418E-03  
              672.053E-03        672.053E-03        151.378E-03  
              674.408E-03        674.408E-03        152.344E-03  
              676.762E-03        676.762E-03        153.314E-03  
              679.113E-03        679.113E-03        154.288E-03  
              681.463E-03        681.463E-03        155.268E-03  
              683.812E-03        683.812E-03        156.252E-03  
              686.158E-03        686.158E-03        157.241E-03  
              688.503E-03        688.503E-03        158.234E-03  
              690.845E-03        690.845E-03        159.232E-03  
              693.186E-03        693.186E-03        160.235E-03  
              695.525E-03        695.525E-03        161.243E-03  
              697.862E-03        697.862E-03        162.255E-03  
              700.197E-03        700.197E-03        163.272E-03  
              702.531E-03        702.531E-03        164.294E-03  
              704.862E-03        704.862E-03        165.321E-03  
              707.191E-03        707.191E-03        166.352E-03  
              709.519E-03        709.519E-03        167.388E-03  
              711.844E-03        711.844E-03        168.429E-03  
              714.167E-03        714.167E-03        169.474E-03  
              716.488E-03        716.488E-03        170.525E-03  
              718.807E-03        718.807E-03        171.58E-03   
              721.125E-03        721.125E-03        172.639E-03  
              723.439E-03        723.439E-03        173.704E-03  
              725.752E-03        725.752E-03        174.773E-03  
              728.063E-03        728.063E-03        175.847E-03  
              730.371E-03        730.371E-03        176.926E-03  
              732.678E-03        732.678E-03        178.009E-03  
              734.982E-03        734.982E-03        179.097E-03  
              737.284E-03        737.284E-03        180.19E-03   
              739.584E-03        739.584E-03        181.287E-03  
              741.881E-03        741.881E-03        182.389E-03  
              744.176E-03        744.176E-03        183.496E-03  
              746.469E-03        746.469E-03        184.607E-03  
              748.76E-03         748.76E-03         185.723E-03  
              751.048E-03        751.048E-03        186.844E-03  
              753.335E-03        753.335E-03        187.969E-03  
              755.618E-03        755.618E-03        189.099E-03  
              757.9E-03          757.9E-03          190.233E-03  
              760.179E-03        760.179E-03        191.372E-03  
              762.456E-03        762.456E-03        192.515E-03  
