
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              195.597E-03        195.597E-03        261.799E-03  
              195.312E-03        195.312E-03        263.415E-03  
              195.016E-03        195.016E-03        265.028E-03  
              194.711E-03        194.711E-03        266.639E-03  
              194.396E-03        194.396E-03        268.248E-03  
              194.071E-03        194.071E-03        269.854E-03  
              193.736E-03        193.736E-03        271.458E-03  
              193.391E-03        193.391E-03        273.06E-03   
              193.036E-03        193.036E-03        274.659E-03  
              192.672E-03        192.672E-03        276.255E-03  
              192.298E-03        192.298E-03        277.849E-03  
              191.914E-03        191.914E-03        279.44E-03   
              191.521E-03        191.521E-03        281.028E-03  
              191.119E-03        191.119E-03        282.614E-03  
              190.706E-03        190.706E-03        284.197E-03  
              190.285E-03        190.285E-03        285.777E-03  
              189.854E-03        189.854E-03        287.354E-03  
              189.413E-03        189.413E-03        288.928E-03  
              188.963E-03        188.963E-03        290.499E-03  
              188.504E-03        188.504E-03        292.066E-03  
              188.036E-03        188.036E-03        293.631E-03  
              187.558E-03        187.558E-03        295.193E-03  
              187.071E-03        187.071E-03        296.751E-03  
              186.575E-03        186.575E-03        298.306E-03  
              186.07E-03         186.07E-03         299.857E-03  
              185.556E-03        185.556E-03        301.406E-03  
              185.033E-03        185.033E-03        302.95E-03   
              184.501E-03        184.501E-03        304.492E-03  
              183.96E-03         183.96E-03         306.03E-03   
              183.41E-03         183.41E-03         307.564E-03  
              182.852E-03        182.852E-03        309.095E-03  
              182.284E-03        182.284E-03        310.622E-03  
              181.708E-03        181.708E-03        312.145E-03  
              181.123E-03        181.123E-03        313.665E-03  
              180.53E-03         180.53E-03         315.18E-03   
              179.928E-03        179.928E-03        316.692E-03  
              179.317E-03        179.317E-03        318.2E-03    
              178.698E-03        178.698E-03        319.705E-03  
              178.07E-03         178.07E-03         321.205E-03  
              177.434E-03        177.434E-03        322.701E-03  
              176.79E-03         176.79E-03         324.194E-03  
              176.137E-03        176.137E-03        325.682E-03  
              175.476E-03        175.476E-03        327.166E-03  
              174.807E-03        174.807E-03        328.646E-03  
              174.129E-03        174.129E-03        330.122E-03  
              173.444E-03        173.444E-03        331.594E-03  
              172.75E-03         172.75E-03         333.061E-03  
              172.048E-03        172.048E-03        334.524E-03  
              171.339E-03        171.339E-03        335.983E-03  
              170.621E-03        170.621E-03        337.438E-03  
              169.895E-03        169.895E-03        338.888E-03  
              169.162E-03        169.162E-03        340.333E-03  
              168.421E-03        168.421E-03        341.775E-03  
              167.672E-03        167.672E-03        343.211E-03  
              166.915E-03        166.915E-03        344.644E-03  
              166.15E-03         166.15E-03         346.072E-03  
              165.378E-03        165.378E-03        347.495E-03  
              164.599E-03        164.599E-03        348.913E-03  
              163.811E-03        163.811E-03        350.327E-03  
              163.017E-03        163.017E-03        351.737E-03  
              162.215E-03        162.215E-03        353.141E-03  
              161.405E-03        161.405E-03        354.541E-03  
              160.588E-03        160.588E-03        355.936E-03  
              159.764E-03        159.764E-03        357.327E-03  
              158.932E-03        158.932E-03        358.712E-03  
              158.094E-03        158.094E-03        360.093E-03  
              157.248E-03        157.248E-03        361.469E-03  
              156.395E-03        156.395E-03        362.84E-03   
              155.535E-03        155.535E-03        364.206E-03  
              154.668E-03        154.668E-03        365.568E-03  
              153.794E-03        153.794E-03        366.924E-03  
              152.913E-03        152.913E-03        368.275E-03  
              152.025E-03        152.025E-03        369.622E-03  
              151.13E-03         151.13E-03         370.963E-03  
              150.228E-03        150.228E-03        372.299E-03  
              149.32E-03         149.32E-03         373.63E-03   
              148.405E-03        148.405E-03        374.957E-03  
              147.484E-03        147.484E-03        376.278E-03  
              146.555E-03        146.555E-03        377.594E-03  
              145.621E-03        145.621E-03        378.904E-03  
              144.679E-03        144.679E-03        380.21E-03   
              143.731E-03        143.731E-03        381.51E-03   
